Customer_ID,Age,Employment_Status,Income_USD,Credit_Score,Total_BNPL_Active_Loans,Total_BNPL_Debt_USD,Late_Payment_History,Shopping_Category_Most_Frequent,Average_Transaction_Value_USD
C02818,20,Employed,67763.0,614.0,2,218,Yes,Home/Furniture,361
C02819,46,Employed,74339.0,740.0,4,498,No,Electronics,694
C02820,22,Employed,79475.0,702.0,4,894,No,Home/Furniture,472
C02821,20,Employed,67220.0,711.0,4,345,No,Home/Furniture,330
C02822,51,Student,15006.0,619.0,1,152,No,Electronics,509
C02823,64,Employed,95755.0,726.0,5,670,No,Home/Furniture,385
C02824,22,Student,13202.0,637.0,7,886,No,Fashion,109
C02825,64,Employed,121850.0,730.0,3,417,No,Electronics,401
C02826,41,Employed,71668.0,570.0,1,143,No,Groceries/Essentials,16
C02827,59,Employed,22762.0,695.0,0,0,No,Fashion,109
C02828,43,Employed,92337.0,739.0,6,613,No,Home/Furniture,529
C02829,33,Student,16468.0,661.0,3,73,No,Electronics,357
C02830,45,Employed,66545.0,613.0,5,626,No,Fashion,22
C02831,24,Freelancer,48611.0,638.0,2,206,Yes,Travel,788
C02832,28,Freelancer,47091.0,587.0,1,203,No,Fashion,129
C02833,64,Student,14431.0,525.0,3,391,Yes,Electronics,724
C02834,20,Employed,56497.0,754.0,4,255,No,Fashion,107
C02835,61,Employed,93983.0,697.0,1,209,Yes,Home/Furniture,388
C02836,26,Unemployed,5000.0,694.0,1,119,No,Fashion,170
C02837,46,Employed,100594.0,702.0,5,860,No,Fashion,122
C02838,18,Employed,46165.0,747.0,2,283,No,Electronics,359
C02839,48,Employed,65748.0,688.0,3,286,No,Travel,696
C02840,24,Student,12582.0,594.0,3,370,Yes,Home/Furniture,298
C02841,48,Employed,110488.0,644.0,0,0,No,Fashion,86
C02842,46,Employed,63818.0,712.0,0,0,No,Fashion,146
C02843,49,Student,15294.0,656.0,1,157,No,Groceries/Essentials,30
C02844,59,Freelancer,21332.0,616.0,3,482,No,Electronics,415
C02845,21,Student,19782.0,680.0,3,616,No,Travel,890
C02846,62,Employed,84063.0,751.0,2,232,No,Home/Furniture,55
C02847,50,Employed,89773.0,651.0,1,86,Yes,Fashion,78
C02848,19,Employed,71675.0,635.0,1,186,Yes,Electronics,307
C02849,20,Freelancer,66863.0,729.0,1,21,No,Fashion,120
C02850,30,Student,8142.0,498.0,0,0,Yes,Electronics,602
C02851,31,Employed,30791.0,701.0,1,148,No,Electronics,394
C02852,22,Freelancer,39461.0,750.0,3,578,No,Home/Furniture,489
C02853,54,Employed,93343.0,687.0,3,474,No,Travel,1013
C02854,23,Unemployed,15839.0,542.0,2,326,Yes,Travel,933
C02855,52,Employed,73284.0,725.0,3,752,No,Fashion,134
C02856,25,Employed,95408.0,684.0,1,231,No,Travel,1213
C02857,23,Employed,53201.0,650.0,0,0,No,Fashion,75
C02858,25,Employed,82374.0,782.0,1,165,No,Electronics,680
C02859,28,Employed,99093.0,741.0,1,198,No,Fashion,22
C02860,43,Student,13983.0,464.0,4,674,Yes,Electronics,705
C02861,35,Employed,77063.0,695.0,5,304,No,Home/Furniture,458
C02862,20,Employed,74573.0,735.0,1,104,No,Electronics,438
C02863,32,Freelancer,63188.0,,1,163,No,Electronics,791
C02864,35,Employed,51553.0,620.0,2,415,No,Electronics,397
C02865,25,Freelancer,32183.0,702.0,2,225,No,Travel,544
C02866,64,Employed,67072.0,710.0,1,52,No,Electronics,407
C02867,23,Student,19908.0,550.0,4,499,No,Electronics,516
C02868,23,Student,22212.0,551.0,7,929,No,Travel,558
C02869,25,Freelancer,38333.0,622.0,2,248,No,Electronics,405
C02870,32,Employed,70764.0,663.0,6,946,No,Fashion,80
C02871,30,Freelancer,58935.0,543.0,2,180,No,Fashion,138
C02872,29,Freelancer,28175.0,681.0,0,0,No,Electronics,554
C02873,20,Employed,63351.0,703.0,5,791,No,Fashion,191
C02874,64,Employed,,674.0,3,754,No,Fashion,18
C02875,32,Employed,100143.0,602.0,0,0,No,Fashion,107
C02876,20,Unemployed,5000.0,623.0,2,320,No,Fashion,91
C02877,39,Unemployed,9066.0,479.0,4,471,Yes,Fashion,152
C02878,21,Employed,45795.0,686.0,1,92,Yes,Electronics,463
C02879,19,Unemployed,5000.0,607.0,3,539,No,Electronics,132
C02880,32,Freelancer,83235.0,571.0,1,81,No,Fashion,43
C02881,31,Employed,85598.0,698.0,1,218,No,Electronics,422
C02882,33,Employed,59187.0,650.0,3,122,No,Home/Furniture,500
C02883,25,Student,13731.0,574.0,4,465,No,Fashion,88
C02884,18,Freelancer,42702.0,690.0,4,657,No,Electronics,373
C02885,20,Student,13937.0,662.0,0,0,No,Electronics,402
C02886,19,Unemployed,5000.0,616.0,3,418,No,Fashion,70
C02887,45,Unemployed,13873.0,487.0,2,275,Yes,Fashion,136
C02888,40,Employed,86372.0,754.0,0,0,No,Electronics,568
C02889,32,Student,10192.0,540.0,5,452,Yes,Home/Furniture,313
C02890,31,Employed,60720.0,645.0,1,164,No,Home/Furniture,325
C02891,32,Unemployed,20500.0,395.0,9,1349,Yes,Fashion,127
C02892,18,Employed,63585.0,721.0,1,147,Yes,Electronics,543
C02893,34,Employed,74030.0,767.0,7,1135,No,Travel,564
C02894,48,Employed,64982.0,697.0,2,138,No,Home/Furniture,354
C02895,32,Student,13442.0,683.0,2,431,Yes,Travel,984
C02896,20,Freelancer,100574.0,691.0,1,196,No,Electronics,394
C02897,33,Student,16785.0,607.0,3,501,No,Travel,649
C02898,20,Student,8940.0,606.0,1,117,No,Electronics,482
C02899,32,Student,8201.0,553.0,2,300,No,Home/Furniture,432
C02900,22,Student,10978.0,676.0,0,0,No,Home/Furniture,423
C02901,23,Student,15084.0,566.0,2,206,Yes,Fashion,94
C02902,56,Employed,48553.0,745.0,1,179,No,Fashion,132
C02903,48,Employed,102222.0,609.0,3,167,No,Fashion,123
C02904,22,Employed,58620.0,724.0,2,227,No,Fashion,115
C02905,40,Employed,98114.0,634.0,2,274,No,Home/Furniture,367
C02906,54,Employed,68081.0,813.0,2,75,No,Fashion,59
C02907,23,Employed,33452.0,782.0,1,298,No,Electronics,492
C02908,43,Employed,115656.0,804.0,0,0,No,Groceries/Essentials,41
C02909,30,Student,13638.0,505.0,4,851,Yes,Fashion,147
C02910,49,Employed,66348.0,752.0,1,158,No,Electronics,459
C02911,34,Unemployed,5000.0,541.0,2,289,No,Travel,763
C02912,50,Employed,82428.0,673.0,1,172,No,Fashion,87
C02913,27,Employed,68553.0,703.0,5,444,No,Electronics,412
C02914,26,Employed,55136.0,628.0,1,163,No,Fashion,102
C02915,22,Employed,82535.0,652.0,1,179,No,Groceries/Essentials,64
C02916,50,Employed,112768.0,654.0,4,629,No,Fashion,150
C02917,28,Employed,69862.0,739.0,5,538,No,Electronics,503
C02918,22,Employed,44466.0,627.0,5,358,No,Fashion,46
C02919,31,Employed,107607.0,772.0,3,312,No,Fashion,80
C02920,58,Freelancer,76950.0,656.0,0,0,No,Travel,943
C02921,39,Employed,62242.0,617.0,1,75,No,Fashion,114
C02922,37,Employed,56492.0,707.0,3,569,No,Home/Furniture,278
C02923,19,Employed,68525.0,,1,109,No,Home/Furniture,549
C02924,23,Employed,56719.0,698.0,2,318,No,Electronics,571
C02925,40,Employed,29378.0,679.0,3,569,No,Electronics,730
C02926,63,Employed,89747.0,735.0,2,216,No,Electronics,422
C02927,31,Employed,74879.0,780.0,4,922,No,Electronics,591
C02928,18,Employed,48980.0,643.0,1,124,No,Fashion,97
C02929,27,Freelancer,98591.0,668.0,0,0,No,Electronics,544
C02930,27,Employed,63198.0,684.0,1,156,No,Electronics,524
C02931,26,Employed,57870.0,619.0,3,432,No,Fashion,10
C02932,20,Employed,,707.0,1,124,No,Fashion,43
C02933,21,Freelancer,51482.0,651.0,2,312,No,Fashion,75
C02934,43,Freelancer,56379.0,661.0,4,661,Yes,Fashion,111
C02935,33,Employed,104734.0,782.0,2,187,No,Fashion,165
C02936,48,Employed,49539.0,713.0,2,191,No,Fashion,94
C02937,23,Freelancer,84831.0,603.0,1,132,Yes,Fashion,131
C02938,18,Employed,,676.0,1,176,No,Home/Furniture,290
C02939,39,Unemployed,5000.0,566.0,7,693,Yes,Travel,1000
C02940,44,Freelancer,57894.0,710.0,6,972,No,Home/Furniture,589
C02941,25,Employed,61491.0,672.0,2,132,No,Electronics,681
C02942,47,Employed,77580.0,678.0,0,0,No,Fashion,92
C02943,23,Unemployed,8133.0,532.0,1,174,Yes,Groceries/Essentials,56
C02944,53,Employed,63084.0,691.0,2,413,No,Fashion,87
C02945,34,Employed,66072.0,765.0,3,588,No,Travel,825
C02946,27,Freelancer,67878.0,631.0,2,150,Yes,Travel,610
C02947,21,Employed,21450.0,627.0,2,272,Yes,Travel,862
C02948,35,Unemployed,8663.0,597.0,1,143,No,Travel,760
C02949,47,Freelancer,23914.0,547.0,4,364,Yes,Electronics,66
C02950,28,Student,20138.0,544.0,1,82,Yes,Electronics,452
C02951,24,Student,18762.0,529.0,1,180,Yes,Electronics,999
C02952,39,Student,14564.0,437.0,1,167,Yes,Home/Furniture,416
C02953,64,Freelancer,62856.0,587.0,3,569,Yes,Fashion,142
C02954,23,Student,14657.0,629.0,1,145,No,Electronics,501
C02955,39,Freelancer,35581.0,707.0,3,213,No,Electronics,565
C02956,21,Employed,37929.0,667.0,2,320,Yes,Home/Furniture,222
C02957,30,Employed,81403.0,722.0,2,43,No,Home/Furniture,150
C02958,41,Employed,47238.0,714.0,2,274,No,Fashion,122
C02959,63,Student,7468.0,527.0,7,1242,No,Fashion,94
C02960,28,Employed,56747.0,730.0,0,0,No,Travel,577
C02961,22,Freelancer,55524.0,691.0,1,157,No,Fashion,100
C02962,32,Employed,75305.0,768.0,6,1084,No,Fashion,104
C02963,36,Unemployed,5000.0,473.0,6,832,Yes,Fashion,142
C02964,48,Employed,105235.0,789.0,3,697,No,Fashion,59
C02965,19,Employed,76399.0,708.0,2,296,No,Fashion,98
C02966,39,Employed,73296.0,648.0,2,238,No,Home/Furniture,274
C02967,51,Employed,61297.0,697.0,4,719,No,Fashion,10
C02968,19,Employed,,588.0,1,138,Yes,Electronics,653
C02969,34,Employed,41114.0,732.0,4,556,No,Home/Furniture,329
C02970,40,Student,14717.0,557.0,0,0,Yes,Electronics,655
C02971,42,Employed,88635.0,662.0,3,369,No,Electronics,236
C02972,26,Employed,85605.0,712.0,2,193,No,Fashion,150
C02973,50,Employed,79677.0,731.0,2,249,Yes,Electronics,534
C02974,42,Employed,,648.0,3,357,No,Travel,725
C02975,36,Employed,80305.0,647.0,2,249,No,Fashion,53
C02976,64,Employed,40093.0,644.0,1,124,No,Fashion,113
C02977,52,Employed,79677.0,600.0,1,98,No,Travel,895
C02978,20,Employed,91719.0,661.0,4,726,No,Electronics,376
C02979,29,Employed,79971.0,774.0,3,538,Yes,Home/Furniture,423
C02980,62,Freelancer,63479.0,599.0,2,392,No,Electronics,493
C02981,24,Freelancer,26565.0,673.0,4,851,No,Travel,1079
C02982,25,Employed,139452.0,783.0,5,768,No,Electronics,605
C02983,28,Employed,83634.0,719.0,1,69,No,Fashion,136
C02984,19,Freelancer,43658.0,488.0,5,806,Yes,Home/Furniture,225
C02985,22,Employed,96916.0,743.0,2,526,No,Fashion,128
C02986,23,Employed,51846.0,658.0,1,67,Yes,Groceries/Essentials,10
C02987,20,Student,8789.0,529.0,0,0,Yes,Fashion,124
C02988,46,Employed,50703.0,657.0,0,0,No,Electronics,541
C02989,51,Student,20861.0,628.0,2,288,No,Fashion,23
C02990,32,Employed,78519.0,674.0,7,715,No,Fashion,77
C02991,48,Freelancer,51620.0,678.0,0,0,No,Fashion,79
C02992,24,Employed,101028.0,682.0,2,323,No,Home/Furniture,369
C02993,23,Unemployed,5000.0,567.0,1,70,No,Fashion,93
C02994,33,Student,18275.0,585.0,3,449,No,Home/Furniture,318
C02995,28,Freelancer,16606.0,543.0,0,0,Yes,Fashion,107
C02996,25,Employed,88070.0,717.0,0,0,No,Home/Furniture,540
C02997,30,Student,25653.0,686.0,1,194,No,Fashion,155
C02998,62,Freelancer,65066.0,663.0,2,197,No,Fashion,156
C02999,25,Employed,58082.0,699.0,1,132,No,Electronics,422
C03000,40,Freelancer,20115.0,610.0,1,208,No,Fashion,94
C03001,56,Employed,100329.0,697.0,1,129,No,Electronics,724
C03002,63,Employed,41015.0,731.0,1,245,No,Fashion,90
C03003,22,Employed,75084.0,753.0,3,544,No,Electronics,469
C03004,38,Unemployed,5000.0,538.0,4,720,Yes,Home/Furniture,462
C03005,22,Student,20750.0,658.0,3,238,No,Fashion,140
C03006,24,Employed,72678.0,717.0,4,720,No,Fashion,96
C03007,19,Student,5000.0,717.0,2,326,No,Travel,688
C03008,56,Employed,46197.0,686.0,2,204,No,Groceries/Essentials,50
C03009,28,Student,22997.0,646.0,1,150,Yes,Fashion,56
C03010,62,Employed,54300.0,758.0,2,378,No,Home/Furniture,478
C03011,31,Student,15898.0,519.0,2,293,Yes,Electronics,629
C03012,49,Employed,87684.0,834.0,1,101,No,Home/Furniture,378
C03013,18,Employed,65776.0,735.0,1,174,No,Electronics,250
C03014,62,Employed,99332.0,662.0,1,220,No,Electronics,412
C03015,19,Employed,64070.0,630.0,4,521,No,Electronics,130
C03016,19,Employed,64653.0,623.0,2,169,No,Fashion,103
C03017,43,Student,28188.0,538.0,5,361,Yes,Electronics,577
C03018,23,Freelancer,43605.0,694.0,1,134,No,Fashion,42
C03019,23,Employed,77124.0,768.0,5,651,No,Travel,763
C03020,60,Employed,45753.0,698.0,5,468,No,Fashion,45
C03021,35,Employed,57728.0,606.0,3,866,No,Fashion,131
C03022,20,Employed,,798.0,4,807,No,Electronics,512
C03023,27,Employed,97386.0,723.0,1,135,No,Groceries/Essentials,70
C03024,24,Employed,49457.0,714.0,1,198,No,Travel,1141
C03025,60,Unemployed,5000.0,510.0,1,205,Yes,Travel,660
C03026,34,Employed,71654.0,685.0,4,603,No,Electronics,515
C03027,26,Employed,61776.0,586.0,9,841,No,Groceries/Essentials,61
C03028,42,Employed,73246.0,647.0,6,300,No,Groceries/Essentials,51
C03029,26,Employed,91786.0,685.0,3,375,Yes,Fashion,144
C03030,23,Employed,64521.0,721.0,1,181,No,Fashion,117
C03031,20,Student,11278.0,645.0,3,353,Yes,Travel,872
C03032,33,Employed,67346.0,,2,333,Yes,Home/Furniture,434
C03033,22,Employed,65220.0,707.0,6,1092,No,Groceries/Essentials,34
C03034,19,Employed,68283.0,705.0,1,74,No,Groceries/Essentials,71
C03035,42,Employed,54117.0,759.0,1,135,Yes,Groceries/Essentials,42
C03036,28,Freelancer,54277.0,636.0,6,739,Yes,Travel,530
C03037,24,Freelancer,64395.0,671.0,5,533,Yes,Fashion,22
C03038,41,Employed,73842.0,619.0,1,110,No,Electronics,728
C03039,54,Employed,102532.0,751.0,1,82,No,Home/Furniture,489
C03040,34,Employed,78801.0,752.0,2,191,No,Fashion,142
C03041,41,Employed,55744.0,643.0,4,781,Yes,Fashion,120
C03042,38,Student,19904.0,706.0,3,424,Yes,Home/Furniture,320
C03043,29,Freelancer,70869.0,714.0,2,302,Yes,Fashion,65
C03044,50,Freelancer,88526.0,745.0,1,124,Yes,Electronics,673
C03045,28,Employed,84134.0,688.0,0,0,No,Electronics,558
C03046,60,Employed,78181.0,700.0,2,297,No,Electronics,602
C03047,19,Unemployed,8317.0,550.0,4,764,No,Travel,621
C03048,32,Employed,42443.0,818.0,1,155,No,Fashion,42
C03049,22,Employed,69315.0,649.0,1,62,Yes,Fashion,116
C03050,20,Freelancer,51036.0,662.0,0,0,No,Fashion,133
C03051,25,Employed,60055.0,709.0,7,1331,Yes,Groceries/Essentials,106
C03052,32,Freelancer,95148.0,555.0,2,241,Yes,Home/Furniture,373
C03053,58,Employed,44682.0,717.0,1,195,No,Fashion,154
C03054,42,Freelancer,51635.0,656.0,1,81,No,Fashion,66
C03055,42,Employed,58292.0,640.0,2,278,No,Fashion,76
C03056,58,Freelancer,57510.0,634.0,7,1496,No,Fashion,132
C03057,24,Employed,113217.0,723.0,1,166,No,Electronics,544
C03058,33,Employed,56980.0,692.0,0,0,No,Electronics,315
C03059,42,Employed,38344.0,668.0,1,212,No,Electronics,364
C03060,38,Employed,63788.0,712.0,2,285,No,Electronics,276
C03061,64,Freelancer,54319.0,584.0,2,328,No,Fashion,77
C03062,47,Employed,60135.0,646.0,2,108,No,Groceries/Essentials,57
C03063,48,Student,10162.0,554.0,1,205,No,Electronics,385
C03064,42,Employed,75782.0,739.0,4,606,No,Fashion,206
C03065,50,Employed,72438.0,694.0,2,266,No,Fashion,99
C03066,55,Student,12426.0,532.0,2,298,Yes,Fashion,153
C03067,47,Freelancer,83071.0,755.0,1,153,No,Electronics,601
C03068,30,Employed,106716.0,,6,1483,No,Fashion,72
C03069,41,Freelancer,25941.0,669.0,0,0,Yes,Electronics,519
C03070,23,Employed,51027.0,652.0,3,586,No,Fashion,87
C03071,18,Employed,54800.0,718.0,5,755,No,Fashion,84
C03072,64,Unemployed,17124.0,480.0,2,191,Yes,Electronics,520
C03073,27,Employed,72886.0,696.0,1,182,No,Fashion,71
C03074,24,Freelancer,18857.0,494.0,3,387,Yes,Travel,817
C03075,22,Employed,49745.0,613.0,2,280,Yes,Fashion,160
C03076,54,Student,19794.0,599.0,0,0,No,Travel,1100
C03077,27,Freelancer,6056.0,559.0,4,744,Yes,Fashion,99
C03078,30,Freelancer,127688.0,676.0,7,573,No,Groceries/Essentials,58
C03079,60,Student,12364.0,711.0,4,636,No,Home/Furniture,387
C03080,18,Freelancer,83933.0,717.0,1,137,No,Travel,744
C03081,28,Student,15079.0,480.0,1,251,No,Electronics,653
C03082,56,Employed,,758.0,2,76,No,Fashion,50
C03083,28,Employed,54849.0,736.0,2,309,No,Fashion,67
C03084,19,Student,24216.0,560.0,3,533,Yes,Travel,787
C03085,47,Freelancer,81963.0,564.0,5,778,Yes,Groceries/Essentials,74
C03086,20,Freelancer,35042.0,701.0,3,445,No,Fashion,99
C03087,28,Employed,77478.0,715.0,2,320,No,Travel,1048
C03088,40,Freelancer,25028.0,679.0,1,199,No,Travel,868
C03089,23,Student,14162.0,574.0,1,129,No,Electronics,477
C03090,22,Employed,85703.0,718.0,2,254,No,Travel,746
C03091,39,Employed,,,7,1051,No,Fashion,95
C03092,18,Employed,96138.0,687.0,5,862,No,Home/Furniture,403
C03093,63,Student,18922.0,693.0,1,237,No,Groceries/Essentials,72
C03094,59,Employed,64146.0,610.0,1,257,No,Electronics,728
C03095,40,Freelancer,34360.0,654.0,3,456,No,Home/Furniture,482
C03096,18,Employed,53465.0,731.0,3,312,No,Fashion,64
C03097,33,Student,23705.0,531.0,2,299,No,Electronics,435
C03098,26,Employed,90447.0,686.0,2,355,No,Electronics,739
C03099,42,Employed,45412.0,741.0,6,903,No,Travel,620
C03100,36,Student,12383.0,564.0,2,406,No,Home/Furniture,174
C03101,53,Student,10347.0,540.0,0,0,Yes,Travel,736
C03102,18,Employed,59302.0,702.0,8,1154,No,Electronics,348
C03103,51,Employed,67311.0,726.0,3,602,No,Fashion,43
C03104,55,Employed,80239.0,762.0,2,421,No,Fashion,153
C03105,40,Unemployed,9456.0,603.0,1,114,No,Fashion,122
C03106,20,Employed,51509.0,677.0,2,276,No,Fashion,102
C03107,42,Employed,120611.0,661.0,2,257,No,Fashion,45
C03108,38,Employed,68931.0,691.0,4,698,No,Home/Furniture,288
C03109,23,Employed,38910.0,691.0,5,409,No,Travel,580
C03110,18,Employed,66714.0,628.0,2,134,Yes,Home/Furniture,574
C03111,29,Employed,79618.0,663.0,7,609,No,Electronics,558
C03112,24,Freelancer,,,0,0,No,Home/Furniture,282
C03113,18,Student,15839.0,513.0,2,249,No,Electronics,556
C03114,28,Employed,44739.0,664.0,6,525,No,Groceries/Essentials,45
C03115,33,Employed,79477.0,734.0,6,624,No,Fashion,79
C03116,30,Employed,39096.0,755.0,7,1281,No,Electronics,811
C03117,31,Student,7085.0,552.0,1,65,No,Fashion,98
C03118,27,Student,9515.0,529.0,2,371,Yes,Electronics,428
C03119,56,Employed,75727.0,652.0,2,406,No,Electronics,224
C03120,38,Student,12158.0,584.0,2,295,Yes,Home/Furniture,342
C03121,34,Unemployed,5000.0,694.0,2,530,No,Electronics,578
C03122,21,Employed,63700.0,739.0,2,200,No,Electronics,509
C03123,47,Employed,51716.0,589.0,6,872,Yes,Fashion,71
C03124,35,Student,16698.0,736.0,2,282,Yes,Electronics,464
C03125,25,Employed,64785.0,744.0,1,129,No,Fashion,100
C03126,54,Freelancer,84302.0,681.0,3,575,No,Electronics,719
C03127,43,Employed,49582.0,704.0,3,440,No,Fashion,10
C03128,44,Employed,71367.0,673.0,2,517,Yes,Electronics,711
C03129,26,Employed,79647.0,721.0,2,318,No,Fashion,80
C03130,52,Unemployed,5000.0,525.0,0,0,Yes,Groceries/Essentials,29
C03131,20,Freelancer,43581.0,678.0,2,314,No,Electronics,799
C03132,33,Employed,71202.0,685.0,1,148,No,Fashion,110
C03133,41,Student,16846.0,706.0,3,575,No,Electronics,414
C03134,22,Employed,82485.0,715.0,4,522,No,Groceries/Essentials,38
C03135,32,Employed,109612.0,655.0,1,244,No,Fashion,56
C03136,46,Employed,89451.0,680.0,2,146,No,Home/Furniture,302
C03137,34,Employed,61568.0,768.0,2,360,No,Electronics,610
C03138,45,Employed,78517.0,735.0,9,1196,No,Travel,1094
C03139,23,Freelancer,54724.0,696.0,5,1324,No,Fashion,115
C03140,51,Employed,61583.0,620.0,3,626,No,Home/Furniture,362
C03141,54,Employed,59228.0,654.0,3,504,No,Electronics,653
C03142,32,Student,13131.0,587.0,2,283,No,Electronics,202
C03143,21,Employed,57408.0,604.0,3,528,No,Electronics,750
C03144,24,Student,15929.0,656.0,6,1128,Yes,Electronics,367
C03145,48,Employed,72517.0,686.0,2,18,No,Electronics,548
C03146,45,Employed,69017.0,684.0,1,128,No,Fashion,94
C03147,48,Employed,,745.0,5,777,No,Fashion,49
C03148,20,Freelancer,24933.0,705.0,7,0,No,Groceries/Essentials,73
C03149,23,Freelancer,62954.0,648.0,1,110,Yes,Fashion,125
C03150,20,Employed,94427.0,728.0,3,342,No,Electronics,601
C03151,29,Employed,58749.0,679.0,2,394,No,Electronics,715
C03152,39,Employed,,608.0,2,209,No,Fashion,124
C03153,23,Employed,55720.0,667.0,0,0,No,Home/Furniture,400
C03154,20,Employed,48825.0,700.0,0,0,No,Home/Furniture,396
C03155,30,Employed,59476.0,632.0,2,378,No,Electronics,648
C03156,54,Student,19564.0,707.0,2,372,No,Electronics,671
C03157,22,Employed,94227.0,736.0,2,404,Yes,Fashion,26
C03158,19,Student,28266.0,573.0,1,101,No,Electronics,565
C03159,24,Employed,46739.0,743.0,3,600,No,Electronics,388
C03160,32,Employed,64881.0,732.0,4,591,Yes,Electronics,575
C03161,29,Employed,71469.0,708.0,1,94,No,Electronics,357
C03162,24,Freelancer,84697.0,647.0,5,826,No,Electronics,485
C03163,19,Employed,108071.0,649.0,3,585,No,Electronics,591
C03164,43,Employed,52609.0,628.0,1,195,Yes,Fashion,126
C03165,21,Employed,70331.0,797.0,2,288,No,Home/Furniture,458
C03166,18,Employed,75389.0,743.0,3,270,No,Electronics,464
C03167,20,Freelancer,53440.0,720.0,3,405,No,Home/Furniture,340
C03168,25,Student,19560.0,565.0,0,0,Yes,Travel,732
C03169,23,Unemployed,26128.0,486.0,3,304,Yes,Electronics,429
C03170,30,Employed,32340.0,684.0,2,310,Yes,Fashion,16
C03171,21,Employed,107544.0,632.0,1,124,Yes,Fashion,59
C03172,21,Student,17776.0,569.0,7,1016,Yes,Home/Furniture,232
C03173,61,Employed,71425.0,728.0,5,332,No,Electronics,913
C03174,37,Freelancer,25977.0,755.0,1,190,No,Electronics,647
C03175,43,Employed,73152.0,703.0,5,881,No,Fashion,78
C03176,50,Employed,55649.0,695.0,2,243,No,Fashion,128
C03177,54,Employed,105292.0,749.0,6,1255,No,Travel,862
C03178,55,Freelancer,54482.0,713.0,2,386,No,Electronics,583
C03179,18,Employed,84970.0,719.0,3,505,No,Fashion,142
C03180,30,Employed,99404.0,607.0,2,312,No,Fashion,131
C03181,18,Student,15026.0,438.0,10,976,Yes,Fashion,139
C03182,24,Employed,56769.0,712.0,5,1197,No,Electronics,747
C03183,19,Freelancer,11270.0,646.0,0,0,Yes,Electronics,789
C03184,34,Freelancer,57833.0,713.0,4,443,No,Fashion,76
C03185,21,Student,14202.0,653.0,2,346,No,Fashion,102
C03186,38,Student,12597.0,406.0,3,312,Yes,Electronics,528
C03187,39,Freelancer,102919.0,621.0,1,86,Yes,Fashion,84
C03188,55,Freelancer,53316.0,574.0,3,452,Yes,Travel,840
C03189,47,Employed,87729.0,734.0,5,545,No,Home/Furniture,340
C03190,28,Employed,92221.0,605.0,6,733,No,Home/Furniture,401
C03191,18,Student,13029.0,671.0,6,960,No,Fashion,102
C03192,45,Student,9235.0,749.0,1,114,No,Travel,671
C03193,23,Employed,60286.0,683.0,3,470,No,Home/Furniture,364
C03194,60,Freelancer,59117.0,623.0,2,227,No,Electronics,610
C03195,32,Student,11655.0,657.0,1,122,No,Fashion,82
